Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Update me on Supply Chain Content,Get updates on DM Content,I agree to pay the amount through cheque,A free copy of Mastering The Interview
1,2,No,No,1,1357,1.75,1,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,386,5.4,1,10,14,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1380,2.33,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,48,3.0,3,10,8,3,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1814,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,124,5.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1640,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,597,3.0,3,10,11,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,298,2.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,1025,5.0,3,10,7,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,860,2.0,1,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1357,2.0,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,882,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,841,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,Yes,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,1194,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,246,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,140,3.0,3,10,9,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,399,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,1255,4.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,0,2.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1552,4.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,162,1.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,365,3.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,8,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1680,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,93,1.33,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,278,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1524,1.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,602,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1054,4.0,3,10,8,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,602,7.0,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1138,2.0,3,10,16,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1638,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,299,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,70,5.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,Yes,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,115,2.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,673,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,260,7.0,3,10,14,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,103,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,659,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1150,4.5,3,7,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,26,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,Yes,No,1,0,0.0,3,10,0,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1394,3.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,0,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1494,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,205,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,898,4.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1337,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,686,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,1589,3.0,0,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,2,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1847,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,2,No,No,1,0,0.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,23,5.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,945,3.5,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1806,3.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,479,2.5,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,42,4.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,97,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,73,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,208,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,68,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1314,3.0,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1494,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1412,4.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,252,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1849,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1484,8.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,136,6.0,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,95,3.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,389,2.0,3,23,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,301,5.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,504,2.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,761,2.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,332,6.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,55,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,765,3.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,586,5.0,0,10,5,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1641,4.0,1,10,6,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1276,4.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,257,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,36,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,2,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,1003,3.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1007,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,156,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1392,1.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,54,3.0,3,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,734,3.0,3,10,1,1,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1349,2.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,159,3.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1001,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,349,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,Yes,No,0,139,1.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,936,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,555,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1241,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,393,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,2,No,No,1,1194,1.31,1,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,73,3.0,3,10,3,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,28,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,7,3,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,70,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,4,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,562,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1178,5.0,3,10,7,3,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1253,3.2,1,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,280,2.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,1,1055,4.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,0,105,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,269,5.0,3,10,11,5,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,1,No,No,1,579,5.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,257,2.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,481,2.33,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1053,5.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,244,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1357,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,1720,2.33,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,2,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,248,1.5,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,Yes,No,0,935,4.0,1,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,161,5.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,920,2.0,1,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,1,191,3.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,94,2.0,3,10,4,4,0,Yes,No,No,No,No,No,Yes,No,No,No,No,1
1,2,No,No,0,69,3.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1273,7.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,70,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,676,5.0,3,10,4,3,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,192,1.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,890,9.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,789,6.0,3,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1516,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,129,2.5,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,251,5.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,182,4.0,4,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,26,3.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,921,5.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,52,2.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,242,1.6,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1655,1.33,3,10,1,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,0,93,2.0,1,10,2,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,20,4.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,797,3.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1074,3.5,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,958,6.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,906,4.0,3,10,10,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,166,3.0,0,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,781,2.0,3,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,343,4.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,Yes,No,0,1017,2.0,2,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,1723,4.0,3,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,209,2.9,1,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,24,3.0,0,10,16,3,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,403,2.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,422,2.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,297,8.0,3,10,5,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,803,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1464,5.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,954,2.0,1,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,494,4.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,442,5.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,183,2.5,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1332,2.0,3,10,16,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,589,2.0,0,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,448,2.33,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,436,1.23,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,44,1.0,0,10,1,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,Yes,No,0,1185,1.0,2,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,5,No,No,1,1128,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,0,103,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,766,6.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1811,4.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,1093,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1287,5.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,502,4.0,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1290,2.0,0,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1355,8.0,3,10,4,4,0,Yes,No,No,No,No,No,No,No,No,No,No,1
1,5,Yes,No,0,25,5.0,2,10,0,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,993,5.0,3,10,17,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,96,1.67,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,62,1.0,0,10,12,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,Yes,No,0,551,5.0,2,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,0,538,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,1623,2.25,3,10,11,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,241,1.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,159,2.33,3,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,16,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,1,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,1,1119,2.0,3,10,4,5,0,No,No,No,No,No,No,No,No,No,No,No,1
1,1,No,No,0,639,4.0,3,10,9,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,1,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,0,52,7.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1147,1.5,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1512,4.0,3,10,13,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,273,2.0,1,10,8,4,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,0,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,7,5,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1646,4.0,3,10,6,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,2,No,No,1,1290,7.0,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,1104,4.0,3,10,12,5,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1331,2.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,1,No,No,1,644,3.0,3,10,17,5,0,No,No,No,No,No,No,No,No,No,No,No,1
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1576,1.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,217,2.0,0,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,2,No,No,0,57,3.0,1,29,7,4,0,No,No,No,No,No,No,No,No,No,No,No,1
1,5,No,No,1,653,2.5,3,10,7,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,5,No,No,1,1162,6.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,1,1344,4.0,3,10,10,4,0,No,No,No,No,No,No,No,No,No,No,No,0
1,5,No,No,0,690,3.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
0,0,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
2,3,No,No,1,0,0.0,3,10,4,4,0,No,No,No,No,No,No,No,No,No,No,No,0
